Real/Fake,ID,path
Real,349,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kathryn/canon/p2.mp4
Real,350,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kathryn/canon/p3.mp4
Real,351,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kathryn/canon/p4.mp4
Real,352,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kathryn/canon/p5.mp4
Real,353,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kathryn/canon/p6.mp4
Real,354,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kathryn/iphone/p1.mp4
Real,355,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kathryn/iphone/p2.mp4
Real,356,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kathryn/iphone/p3.mp4
Real,357,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kathryn/iphone/p4.mp4
Real,358,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kathryn/iphone/p5.mp4
Real,359,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kathryn/iphone/p6.mp4
Real,360,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/googlepixel/p1.mp4
Real,361,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/googlepixel/p2.mp4
Real,362,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/googlepixel/p3.mp4
Real,363,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/googlepixel/p4.mp4
Real,364,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/googlepixel/p5.mp4
Real,365,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/googlepixel/p6.mp4
Real,366,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/webcam/p1.mp4
Real,367,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/webcam/p2.mp4
Real,368,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/webcam/p3.mp4
Real,369,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/webcam/p4.mp4
Real,370,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/webcam/p5.mp4
Real,371,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/webcam/p6.mp4
Real,372,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/canon/p1.mp4
Real,373,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/canon/p2.mp4
Real,374,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/canon/p3.mp4
Real,375,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/canon/p4.mp4
Real,376,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/canon/p5.mp4
Real,377,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/canon/p6.mp4
Real,378,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/iphone/p1.mp4
Real,379,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/iphone/p2.mp4
Real,380,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/iphone/p3.mp4
Real,381,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/iphone/p4.mp4
Real,382,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/iphone/p5.mp4
Real,383,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/naz/iphone/p6.mp4
Real,384,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/googlepixel/p1.mp4
Real,385,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/googlepixel/p2.mp4
Real,386,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/googlepixel/p3.mp4
Real,387,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/googlepixel/p4.mp4
Real,388,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/googlepixel/p5.mp4
Real,389,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/googlepixel/p6.mp4
Real,390,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/webcam/p1.mp4
Real,391,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/webcam/p2.mp4
Real,392,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/webcam/p3.mp4
Real,393,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/webcam/p4.mp4
Real,394,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/webcam/p5.mp4
Real,395,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/webcam/p6.mp4
Real,396,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/canon/p1.mp4
Real,397,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/canon/p2.mp4
Real,398,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/canon/p3.mp4
Real,399,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/canon/p4.mp4
Real,400,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/canon/p5.mp4
Real,401,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/canon/p6.mp4
Real,402,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/iphone/p1.mp4
Real,403,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/iphone/p2.mp4
Real,404,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/iphone/p3.mp4
Real,405,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/iphone/p4.mp4
Real,406,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/iphone/p5.mp4
Real,407,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/honglin/iphone/p6.mp4
Real,408,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/googlepixel/p1.mp4
Real,409,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/googlepixel/p2.mp4
Real,410,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/googlepixel/p3.mp4
Real,411,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/googlepixel/p4.mp4
Real,412,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/googlepixel/p5.mp4
Real,413,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/googlepixel/p6.mp4
Real,414,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/webcam/p1.mp4
Real,415,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/webcam/p2.mp4
Real,416,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/webcam/p3.mp4
Real,417,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/webcam/p4.mp4
Real,418,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/webcam/p5.mp4
Real,419,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/webcam/p6.mp4
Real,420,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/canon/p1.mp4
Real,421,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/canon/p2.mp4
Real,422,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/canon/p3.mp4
Real,423,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/canon/p4.mp4
Real,424,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/canon/p5.mp4
Real,425,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/canon/p6.mp4
Real,426,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/iphone/p1.mp4
Real,427,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/iphone/p2.mp4
Real,428,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/iphone/p3.mp4
Real,429,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/iphone/p4.mp4
Real,430,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/iphone/p5.mp4
Real,431,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/lisa/iphone/p6.mp4
Real,432,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/googlepixel/p1.mp4
Real,433,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/googlepixel/p2.mp4
Real,434,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/googlepixel/p3.mp4
Real,435,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/googlepixel/p4.mp4
Real,436,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/googlepixel/p5.mp4
Real,437,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/googlepixel/p6.mp4
Real,438,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/webcam/p1.mp4
Real,439,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/webcam/p2.mp4
Real,440,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/webcam/p3.mp4
Real,441,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/webcam/p4.mp4
Real,442,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/webcam/p5.mp4
Real,443,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/webcam/p6.mp4
Real,444,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/canon/p1.mp4
Real,445,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/canon/p2.mp4
Real,446,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/canon/p3.mp4
Real,447,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/canon/p4.mp4
Real,448,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/canon/p5.mp4
Real,449,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/canon/p6.mp4
Real,450,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/iphone/p1.mp4
Real,451,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/iphone/p2.mp4
Real,452,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/iphone/p3.mp4
Real,453,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/iphone/p4.mp4
Real,454,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/iphone/p5.mp4
Real,455,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/abhinav/iphone/p6.mp4
Real,456,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/googlepixel/p1.mp4
Real,457,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/googlepixel/p2.mp4
Real,458,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/googlepixel/p3.mp4
Real,459,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/googlepixel/p4.mp4
Real,460,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/googlepixel/p5.mp4
Real,461,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/googlepixel/p6.mp4
Real,462,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/webcam/p1.mp4
Real,463,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/webcam/p2.mp4
Real,464,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/webcam/p3.mp4
Real,465,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/webcam/p4.mp4
Real,466,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/webcam/p5.mp4
Real,467,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/webcam/p6.mp4
Real,468,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/canon/p1.mp4
Real,469,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/canon/p2.mp4
Real,470,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/canon/p3.mp4
Real,471,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/canon/p4.mp4
Real,472,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/canon/p5.mp4
Real,473,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/canon/p6.mp4
Real,474,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/iphone/p1.mp4
Real,475,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/iphone/p2.mp4
Real,476,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/iphone/p3.mp4
Real,477,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/iphone/p4.mp4
Real,478,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/iphone/p5.mp4
Real,479,/media/raunak/E380-1E91/Deepfake/End_To_End/og_may24/kahlil/iphone/p6.mp4
